,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",35142,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"New Rules","Dua Lipa",23365,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
3,"Dusk Till Dawn - Radio Edit",ZAYN,23015,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
4,Havana,"Camila Cabello",22553,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,1-800-273-8255,Logic,19092,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
6,Silence,Marshmello,18672,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
7,Unforgettable,"French Montana",18094,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
8,"What Lovers Do (feat. SZA)","Maroon 5",17996,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
9,"Feel It Still","Portugal. The Man",17480,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
10,"Jocelyn Flores",XXXTENTACION,17118,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
11,"Me Rehúso","Danny Ocean",17021,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
12,"Too Good At Goodbyes - Edit","Sam Smith",16866,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
13,"Friends (with BloodPop®)","Justin Bieber",16446,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
14,"Mi Gente","J Balvin",15819,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
15,"What About Us",P!nk,15163,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
16,"Felices los 4",Maluma,15021,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
17,"Sorry Not Sorry","Demi Lovato",14624,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
18,Thunder,"Imagine Dragons",13955,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
19,Congratulations,"Post Malone",13655,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
20,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",13548,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
21,"XO TOUR Llif3","Lil Uzi Vert",13465,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
22,"Glorious (feat. Skylar Grey)",Macklemore,13353,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
23,Aleluia,"Wet Bed Gang",13277,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
24,"Let You Down",NF,12704,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
25,"I Fall Apart","Post Malone",12522,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
26,Attention,"Charlie Puth",12422,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
27,"Look What You Made Me Do","Taylor Swift",12054,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
28,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",11594,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
29,"Shape of You","Ed Sheeran",11402,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
30,"Lonely Together (feat. Rita Ora)",Avicii,11203,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
31,HUMBLE.,"Kendrick Lamar",11033,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
32,Perfect,"Ed Sheeran",10807,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
33,Mama,"Jonas Blue",10626,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
34,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",10427,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
35,"More Than You Know","Axwell /\ Ingrosso",10054,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
36,"Gucci Gang","Lil Pump",9739,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
37,"Mi Gente (feat. Beyoncé)","J Balvin",9540,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
38,"A Different Way (with Lauv)","DJ Snake",9507,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
39,Maluco,Karetus,9412,https://open.spotify.com/track/6h6rII20UySFUHiM3RPi6p
40,"There's Nothing Holdin' Me Back","Shawn Mendes",9337,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
41,"Não Sinto","Wet Bed Gang",9283,https://open.spotify.com/track/0W6ZrhDZMhWI12rSMQzJb4
42,"Reggaetón Lento (Remix)",CNCO,9221,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
43,"2U (feat. Justin Bieber)","David Guetta",9135,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
44,Stargazing,Kygo,9050,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
45,"Esfrega Esfrega","Deejay Telio",8890,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
46,"Young Dumb & Broke",Khalid,8821,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
47,Cheguei,Ludmilla,8679,https://open.spotify.com/track/6cbZb9mVAc5s8HtwklLoI0
48,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",8679,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
49,"How Long","Charlie Puth",8596,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
50,"Bank Account","21 Savage",8246,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
51,"Go Flex","Post Malone",7844,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
52,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",7738,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
53,"Too Much To Ask","Niall Horan",7311,https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm
54,"If I'm Lucky","Jason Derulo",7297,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh
55,"No Promises (feat. Demi Lovato)","Cheat Codes",6461,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
56,"Bodak Yellow","Cardi B",6295,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
57,"Strip That Down","Liam Payne",6273,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
58,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,6100,https://open.spotify.com/track/69Naniu2KjKjaQOBUagE8U
59,"Não Tens Visto","Wet Bed Gang",6030,https://open.spotify.com/track/5A8LiT4iXOzXYyTlzIeG5k
60,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",5951,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
61,"Você Partiu Meu Coração","Nego do Borel",5736,https://open.spotify.com/track/0u8aj0c4IxeVSLTUuuq9V5
62,Heaven,"Richie Campbell",5730,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
63,Paradinha,Anitta,5614,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs
64,"Is That For Me",Alesso,5527,https://open.spotify.com/track/2KwojFDebQV4J2b0JMRR5Q
65,"Bad At Love",Halsey,5408,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
66,Believer,"Imagine Dragons",5396,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
67,"A Nossa Vez",Calema,5306,https://open.spotify.com/track/330QvMk6wENnQy03d9kyCY
68,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",5260,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
69,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,5170,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
70,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",5146,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
71,"Mask Off",Future,5136,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
72,DNA,BTS,5101,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
73,"No vaya a ser","Pablo Alborán",5089,https://open.spotify.com/track/2yajAy8Va9VTk3yhF9B3ET
74,Malibu,"Miley Cyrus",5048,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ
75,"Something Just Like This","The Chainsmokers",4975,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
76,"Só Existo Contigo","Diogo Piçarra",4967,https://open.spotify.com/track/7aaBhHFVsktJo768Jg6kiL
77,Pray,"Sam Smith",4955,https://open.spotify.com/track/0D8ZpOXVjapLXrjz5VfZSD
78,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",4942,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
79,"Symphony (feat. Zara Larsson)","Clean Bandit",4907,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
80,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,4894,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
81,"Without You (feat. Sandro Cavazza)",Avicii,4839,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
82,"Everybody Dies In Their Nightmares",XXXTENTACION,4763,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
83,Again,"Noah Cyrus",4747,https://open.spotify.com/track/2S2od3hT7ceytw7d1pTRuE
84,goosebumps,"Travis Scott",4708,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
85,"In The End","Linkin Park",4668,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
86,"Olha a Explosão","MC Kevinho",4652,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
87,Espera,"Fernando Daniel",4616,https://open.spotify.com/track/4sipXe74USgyzJrKWNJuvC
88,"Your Song","Rita Ora",4609,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
89,"White Iverson","Post Malone",4583,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
90,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",4554,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
91,"Porque queramos vernos (feat. Matias Damásio) - Portuguesa","Vanesa Martín",4376,https://open.spotify.com/track/5xh6ww82Cz1twfCvdWpG3I
92,Questions,"Chris Brown",4350,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu
93,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",4297,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
94,"Sons de Amor",ANDREZO,4267,https://open.spotify.com/track/44PSI3qwDKTTBa4TbqpjnL
95,"Sun Comes Up (feat. James Arthur)",Rudimental,4170,https://open.spotify.com/track/6SUocL0caib4mLHe8ZrZzi
96,"Look At Me!",XXXTENTACION,4112,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18
97,"Good Old Days (feat. Kesha)",Macklemore,4104,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
98,"Se Não Acordar Amanhã",Piruka,4058,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
99,"Mo Boy",Dillaz,4045,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
100,"Mais Uma Party",Karetus,4027,https://open.spotify.com/track/1KoEBRj9WrzbEWHA8ADDiS
101,"Já Passa","Wet Bed Gang",4007,https://open.spotify.com/track/3Xm4QfFrTg0lZHhv0We2z0
102,"I Get The Bag (feat. Migos)","Gucci Mane",4006,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
103,Issues,"Julia Michaels",3939,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ
104,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3938,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
105,"Almoçarada (Tout Le Jour) (feat. Deejay Telio & Deedz B)",Karetus,3920,https://open.spotify.com/track/2poSShKt4R1RaZTuPUWkue
106,"BUTTERFLY EFFECT","Travis Scott",3879,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
107,"...Ready For It?","Taylor Swift",3787,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
108,"I Like Me Better",Lauv,3769,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
109,"There for You","Martin Garrix",3726,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
110,"Say You Won't Let Go","James Arthur",3701,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
111,"Feels Great (feat. Fetty Wap & CVBZ)","Cheat Codes",3685,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
112,"It Ain't Me (with Selena Gomez)",Kygo,3672,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
113,Location,Khalid,3656,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
114,"Não Se Passa Nada",Piruka,3640,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
115,"Scared to Be Lonely","Martin Garrix",3615,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
116,"Se Preparó",Ozuna,3518,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
117,"Rap Consciente",Valete,3496,https://open.spotify.com/track/3Th4j4YtGqI1et8nSeW0JO
118,"The Last Of The Real Ones","Fall Out Boy",3479,https://open.spotify.com/track/7cQMJ0wDqVS5iM0JIvP6Ay
119,"Fetish (feat. Gucci Mane)","Selena Gomez",3468,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
120,"Sign of the Times","Harry Styles",3448,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
121,"Stay (with Alessia Cara)",Zedd,3417,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
122,"Help Me Out (with Julia Michaels)","Maroon 5",3411,https://open.spotify.com/track/2uSLx5uwRIhiA3sJJraNqX
123,"Pensa Bem",D.A.M.A.,3399,https://open.spotify.com/track/6wTei65pnupISbY22iIfDa
124,Redbone,"Childish Gambino",3378,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
125,Starboy,"The Weeknd",3372,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
126,"Escápate Conmigo",Wisin,3357,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
127,Encaixa,"MC Kevinho",3333,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
128,"Cara Bacana","MC G15",3328,https://open.spotify.com/track/4BjPsq3MXBNo4Qxg40igEr
129,"Slow Hands","Niall Horan",3324,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
130,"That's What I Like","Bruno Mars",3314,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
