,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amor de Verdade","MC Kekel",25439,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
2,"Faz Gostoso",Blaya,25026,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
3,"This Is America","Childish Gambino",22324,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
4,"Better Now","Post Malone",21626,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
5,"One Kiss (with Dua Lipa)","Calvin Harris",19150,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
6,"God's Plan",Drake,18340,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
7,FRIENDS,Marshmello,17507,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
8,"Psycho (feat. Ty Dolla $ign)","Post Malone",17098,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
9,X,"Nicky Jam",15920,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
10,"Nice For What",Drake,15623,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
11,"Call Out My Name","The Weeknd",15180,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
12,"Four Out Of Five","Arctic Monkeys",14367,https://open.spotify.com/track/5Z5nbOXhsSbySVC7WUc6y9
13,"no tears left to cry","Ariana Grande",14260,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
14,"rockstar (feat. 21 Savage)","Post Malone",14229,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
15,Toy,Netta,14131,https://open.spotify.com/track/7vuTcvFnvlqWlWb4u60nvY
16,"Love Lies (with Normani)",Khalid,12534,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
17,"Star Treatment","Arctic Monkeys",11811,https://open.spotify.com/track/0b93tWwuoAC0nXe1CfR30I
18,"Youth (feat. Khalid)","Shawn Mendes",11419,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
19,Paranoid,"Post Malone",11117,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
20,"One Point Perspective","Arctic Monkeys",10784,https://open.spotify.com/track/1t67WYNfUxfOiwaz7SJ66b
21,"Tranquility Base Hotel & Casino","Arctic Monkeys",10584,https://open.spotify.com/track/2URDbWGmPz3vhagl25p8OC
22,"O Jardim","Cláudia Pascoal",10414,https://open.spotify.com/track/6PV9CN9a7wHYPQvlXqkWwM
23,"In My Blood","Shawn Mendes",10379,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
24,"I Like It","Cardi B",10335,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
25,"The Middle",Zedd,10215,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
26,Fuego,"Eleni Foureira",10211,https://open.spotify.com/track/22ppznuzVF9LKamaaqMMqu
27,Mine,Bazzi,10004,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
28,"American Sports","Arctic Monkeys",9555,https://open.spotify.com/track/2HbYLDA1SigY1ilC94ieVu
29,"All The Stars (with SZA)","Kendrick Lamar",9431,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
30,OTW,Khalid,9361,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
31,"Look Alive (feat. Drake)","BlocBoy JB",9344,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
32,"Golden Trunks","Arctic Monkeys",9207,https://open.spotify.com/track/0U6Vg6RUmzADUO0Y9fVKft
33,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,9037,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
34,SAD!,XXXTENTACION,8846,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
35,"The World's First Ever Monster Truck Front Flip","Arctic Monkeys",8810,https://open.spotify.com/track/5rqQTEIVK2PTuXU9GI2wT0
36,"Ta Tum Tum","MC Kevinho",8806,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
37,Stay,"Post Malone",8805,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
38,IDGAF,"Dua Lipa",8768,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
39,"Walk It Talk It",Migos,8636,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
40,Downtown,Anitta,8624,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
41,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,8481,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
