,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",22184,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",20297,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
3,"Échame La Culpa","Luis Fonsi",19417,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
4,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,17100,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
5,"Water - Single Version","Richie Campbell",16163,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
6,Downtown,Anitta,15586,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
7,"River (feat. Ed Sheeran)",Eminem,15481,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
8,"Never Be the Same","Camila Cabello",15071,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
9,"God's Plan",Drake,14880,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
10,"Só Vim Dizer Yau",Piruka,14845,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
11,Wolves,"Selena Gomez",14566,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
12,"Salto Alto",Piruka,14070,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
13,Silence,Marshmello,13931,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
14,"New Rules","Dua Lipa",13840,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
15,"Him & I (with Halsey)",G-Eazy,13643,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
16,"A Vida Toda","Carolina Deslandes",12334,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
17,"Dusk Till Dawn - Radio Edit",ZAYN,12064,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
18,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",11957,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
19,Perfect,"Ed Sheeran",11746,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
20,"I Fall Apart","Post Malone",11625,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
21,"Não Faz Isso",Piruka,11455,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
