,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",32280,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",27366,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"New Rules","Dua Lipa",22849,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"Too Good At Goodbyes","Sam Smith",22488,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
5,"Dusk Till Dawn - Radio Edit",ZAYN,22222,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
6,"What Lovers Do (feat. SZA)","Maroon 5",19807,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
7,"Salto Alto",Piruka,19137,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
8,"Gucci Gang","Lil Pump",18618,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
9,Silence,Marshmello,18261,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
10,1-800-273-8255,Logic,16893,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
11,"Não Faz Isso",Piruka,16737,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
12,Wolves,"Selena Gomez",16206,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
13,"Feel It Still","Portugal. The Man",16188,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
14,"Let You Down",NF,16076,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
15,Unforgettable,"French Montana",15767,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
16,"I Fall Apart","Post Malone",15389,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
17,"Me Rehúso","Danny Ocean",14817,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
18,Perfect,"Ed Sheeran",14372,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
19,"Jocelyn Flores",XXXTENTACION,13306,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
20,Congratulations,"Post Malone",13264,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
21,"XO TOUR Llif3","Lil Uzi Vert",13115,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
22,Aleluia,"Wet Bed Gang",13041,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
23,"What About Us",P!nk,12872,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
24,Stargazing,Kygo,12722,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
25,"Mi Gente","J Balvin",12698,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
26,"Sorry Not Sorry","Demi Lovato",12318,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
27,Thunder,"Imagine Dragons",12283,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
28,"Felices los 4",Maluma,11848,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
29,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",11766,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
30,"Friends (with BloodPop®)","Justin Bieber",11584,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
31,"Reggaetón Lento (Remix)",CNCO,11575,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
32,"How Long","Charlie Puth",11573,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
33,"Não Sinto","Wet Bed Gang",11510,https://open.spotify.com/track/0W6ZrhDZMhWI12rSMQzJb4
34,"Glorious (feat. Skylar Grey)",Macklemore,11303,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
35,"Shape of You","Ed Sheeran",11260,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
36,Attention,"Charlie Puth",11218,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
37,"Esfrega Esfrega","Deejay Telio",11005,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
38,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",10685,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
39,"Young Dumb & Broke",Khalid,10465,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
40,"Lonely Together (feat. Rita Ora)",Avicii,10346,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
41,"More Than You Know","Axwell /\ Ingrosso",10092,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
42,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",9912,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
43,HUMBLE.,"Kendrick Lamar",9750,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
44,"Mi Gente (feat. Beyoncé)","J Balvin",9603,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
45,"A Different Way (with Lauv)","DJ Snake",9589,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
46,"Too Much To Ask","Niall Horan",9445,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK
47,Pray,"Sam Smith",9244,https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg
48,"Trevo (Tu)",ANAVITÓRIA,8939,https://open.spotify.com/track/0o21KBZdbK4M0iY3mBwVmm
49,"Bank Account","21 Savage",8792,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
50,Mama,"Jonas Blue",8714,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
51,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",7683,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
52,MotorSport,Migos,6697,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
53,Maluco,Karetus,6569,https://open.spotify.com/track/6h6rII20UySFUHiM3RPi6p
54,Cheguei,Ludmilla,6407,https://open.spotify.com/track/6cbZb9mVAc5s8HtwklLoI0
55,"Se Não Acordar Amanhã",Piruka,6354,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
56,"2U (feat. Justin Bieber)","David Guetta",6348,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
57,"There's Nothing Holdin' Me Back","Shawn Mendes",6322,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
58,"No Limit",G-Eazy,6204,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
