,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",25811,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"Échame La Culpa","Luis Fonsi",21017,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
3,Wolves,"Selena Gomez",18802,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
4,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,18667,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
5,"River (feat. Ed Sheeran)",Eminem,18541,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
6,"New Rules","Dua Lipa",17661,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
7,Downtown,Anitta,17617,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
8,Havana,"Camila Cabello",17538,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
9,"Só Vim Dizer Yau",Piruka,17284,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
10,"Him & I (with Halsey)",G-Eazy,17122,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
11,Silence,Marshmello,16627,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
12,"Salto Alto",Piruka,15308,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
13,"Water - Single Version","Richie Campbell",15089,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
14,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",14418,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
15,"What Lovers Do (feat. SZA)","Maroon 5",14303,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
16,"I Fall Apart","Post Malone",14034,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
17,"Too Good At Goodbyes","Sam Smith",13949,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
18,"Me Rehúso","Danny Ocean",13854,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
19,Perfect,"Ed Sheeran",13752,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
20,"Dusk Till Dawn - Radio Edit",ZAYN,13704,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
21,"Let You Down",NF,13095,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
22,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",12754,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
23,"A Vida Toda","Carolina Deslandes",12674,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
24,"Não Faz Isso",Piruka,12662,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
25,"Gucci Gang","Lil Pump",12603,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
26,"Feel It Still","Portugal. The Man",12406,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
27,"Shape of You","Ed Sheeran",12311,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
28,"How Long","Charlie Puth",12308,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
29,"Never Be the Same","Camila Cabello",11945,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5
30,Unforgettable,"French Montana",11575,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
31,Corazón,Maluma,11351,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
32,"I Miss You (feat. Julia Michaels)","Clean Bandit",11054,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
33,"O Clima",Lhast,10870,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
34,Congratulations,"Post Malone",10792,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
35,1-800-273-8255,Logic,10268,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
36,"XO TOUR Llif3","Lil Uzi Vert",10127,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
37,Thunder,"Imagine Dragons",9811,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
38,"Felices los 4",Maluma,9736,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
39,HUMBLE.,"Kendrick Lamar",9507,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
40,"Mi Gente","J Balvin",9493,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
41,"Reggaetón Lento (Remix)",CNCO,9366,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF
42,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",9016,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
43,"Candy Paint","Post Malone",8980,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
44,Aleluia,"Wet Bed Gang",8960,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
45,"No Limit",G-Eazy,8880,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
46,Attention,"Charlie Puth",8827,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
47,"Tell Me You Love Me","Demi Lovato",8430,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
48,"Cala a Boca","Holly Hood",8111,https://open.spotify.com/track/4iF4gAu0yfKFhQATEa6oXh
49,"Jocelyn Flores",XXXTENTACION,8070,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
50,"Esfrega Esfrega","Deejay Telio",7708,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
51,"Bartier Cardi (feat. 21 Savage)","Cardi B",7706,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
52,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",7484,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
53,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",7154,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
54,"Tip Toe (feat. French Montana)","Jason Derulo",6904,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
55,IDGAF,"Dua Lipa",6779,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
56,Anywhere,"Rita Ora",6709,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
57,"Real Friends","Camila Cabello",6213,https://open.spotify.com/track/4V6MRo0CEAC9MwAm7dkPuL
58,"A Nossa Vez",Calema,6121,https://open.spotify.com/track/5WB70PqZqozarhWv1LCuvL
59,"Young Dumb & Broke",Khalid,6110,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
60,"R.I.P Holly Hood","Holly Hood",5801,https://open.spotify.com/track/2eMDFmOQ4mWJoI6YcKYNOy
61,Espera,"Fernando Daniel",5791,https://open.spotify.com/track/4sipXe74USgyzJrKWNJuvC
62,Oquelávai,D.A.M.A.,5758,https://open.spotify.com/track/7HBb0h45HuqUIBmVqN3s92
63,"Se Não Acordar Amanhã",Piruka,5749,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
64,"Heaven - Single Version","Richie Campbell",5639,https://open.spotify.com/track/3u44nNvPgxneJFFIrlbAz2
65,Naked,"James Arthur",5538,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
66,"Não Se Passa Nada",Piruka,5416,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
67,Stargazing,Kygo,5403,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
68,"LOVE. FEAT. ZACARI.","Kendrick Lamar",5350,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
69,"Trevo (Tu)",ANAVITÓRIA,5346,https://open.spotify.com/track/0o21KBZdbK4M0iY3mBwVmm
