,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,36988,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"All The Stars (with SZA)","Kendrick Lamar",21798,https://open.spotify.com/track/2Imq77E6CEJR5TPUxlJvTY
3,rockstar,"Post Malone",17671,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
4,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",17256,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
5,IDGAF,"Dua Lipa",16952,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
6,Downtown,Anitta,15951,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
7,"Échame La Culpa","Luis Fonsi",15635,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
8,"Water - Single Version","Richie Campbell",15107,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
9,"Pray For Me (with Kendrick Lamar)","The Weeknd",15024,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
10,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,14455,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
11,"River (feat. Ed Sheeran)",Eminem,14295,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
12,Havana,"Camila Cabello",13911,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
13,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",13216,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
14,FRIENDS,Marshmello,12873,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
15,"Never Be the Same","Camila Cabello",12870,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
16,Mine,Bazzi,12836,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
17,Silence,Marshmello,12598,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
18,"Salto Alto",Piruka,12273,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
19,"Look Alive (feat. Drake)","BlocBoy JB",11788,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
20,"Já Se Passou Tudo",Piruka,11750,https://open.spotify.com/track/2wvtEiHUoRmjrqRfOrY26B
21,Wolves,"Selena Gomez",11740,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
22,"New Rules","Dua Lipa",11719,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
23,"Love Lies (with Normani)",Khalid,11422,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
24,"Sick Boy","The Chainsmokers",11336,https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX
25,"I Miss You (feat. Julia Michaels)","Clean Bandit",11263,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
26,"I Fall Apart","Post Malone",11238,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
