,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I'm the One","DJ Khaled",25639,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
2,"Despacito - Remix","Luis Fonsi",25601,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
3,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",23175,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
4,"Shape of You","Ed Sheeran",22996,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
5,HUMBLE.,"Kendrick Lamar",22622,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
6,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",21656,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
7,"Amar pelos Dois","Salvador Sobral",20673,https://open.spotify.com/track/3UjSOJ00E1eLMcayBm827Q
8,"There's Nothing Holdin' Me Back","Shawn Mendes",19984,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
9,Attention,"Charlie Puth",19597,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
10,"Sign of the Times","Harry Styles",18660,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
11,"Stay (with Alessia Cara)",Zedd,17257,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
12,"Something Just Like This","The Chainsmokers",17214,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
13,"It Ain't Me (with Selena Gomez)",Kygo,16497,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
14,"No Promises (feat. Demi Lovato)","Cheat Codes",16376,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
15,Thunder,"Imagine Dragons",16128,https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj
16,Unforgettable,"French Montana",15743,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
17,"Symphony (feat. Zara Larsson)","Clean Bandit",15552,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
18,"Mask Off",Future,15441,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
19,Malibu,"Miley Cyrus",15308,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
20,"SUBEME LA RADIO","Enrique Iglesias",15056,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
21,"That's What I Like","Bruno Mars",14696,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
22,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",14017,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
23,"Scared to Be Lonely","Martin Garrix",13218,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
24,Cold,"Maroon 5",12945,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
25,Passionfruit,Drake,12653,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
26,Heaven,"Richie Campbell",12474,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
27,Issues,"Julia Michaels",12324,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
28,"Galway Girl","Ed Sheeran",12294,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
29,"Bad Liar","Selena Gomez",12130,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
30,Believer,"Imagine Dragons",12049,https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh
31,Paris,"The Chainsmokers",11786,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
32,"First Time",Kygo,11598,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
33,"Crying in the Club","Camila Cabello",11488,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
34,1-800-273-8255,Logic,11326,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
35,"The Cure","Lady Gaga",11250,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
36,DNA.,"Kendrick Lamar",10818,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
37,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,10334,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
38,"Good Life (with G-Eazy & Kehlani)",G-Eazy,10321,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
39,"Strip That Down","Liam Payne",10301,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
40,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",10142,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
41,Starboy,"The Weeknd",9939,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
42,"I Feel It Coming","The Weeknd",9901,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
43,"There for You","Martin Garrix",9871,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
44,"Olha a Explosão","MC Kevinho",9660,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
45,"Só Eu Sei",Virgul,9656,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
46,"Se Não Acordar Amanhã",Piruka,9188,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
47,"Chantaje (feat. Maluma)",Shakira,8937,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
48,"Não Se Passa Nada",Piruka,8897,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
49,"You Don't Know Me - Radio Edit","Jax Jones",8642,https://open.spotify.com/track/4WrS6vezaPwOafKJmHqMEU
50,"Now Or Never",Halsey,8422,https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ
51,Strangers,Halsey,8098,https://open.spotify.com/track/4C5ewaZ05vyXM23jFJdwd4
52,"Swish Swish","Katy Perry",7979,https://open.spotify.com/track/3VRk65lHSwqd90TAkQqhvB
53,"Solo Dance","Martin Jensen",7878,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
54,"XO TOUR Llif3","Lil Uzi Vert",7729,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
55,"Quit (feat. Ariana Grande)","Cashmere Cat",7475,https://open.spotify.com/track/4Q5yMlwAfAoitqg4r9oZHN
56,"I Have Questions","Camila Cabello",7325,https://open.spotify.com/track/3NgCzSW98SsqBdpYcnm4kv
57,"Felices los 4",Maluma,7247,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
58,Congratulations,"Post Malone",7237,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
59,Location,Khalid,6716,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
60,"Say You Won't Let Go","James Arthur",6656,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
61,Rainha,Virgul,6632,https://open.spotify.com/track/47Sfqrh6K17VYJEagJMlki
62,Mama,"Jonas Blue",6595,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
63,"Slow Hands","Niall Horan",6589,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
64,Rollin,"Calvin Harris",6257,https://open.spotify.com/track/3FDrI0FLKzrYQiWxPhqV2W
65,"Chained To The Rhythm","Katy Perry",6180,https://open.spotify.com/track/5ndfVSDyPq90jaIUhNPeby
66,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",6107,https://open.spotify.com/track/39IsH7B5byx8NRlEKlZVg9
67,"Call On Me - Ryan Riback Extended Remix",Starley,5950,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
68,"Hear Me Now",Alok,5904,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
69,"Still Got Time",ZAYN,5824,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
70,"The Night We Met","Lord Huron",5809,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
71,Redbone,"Childish Gambino",5595,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
72,"No Vacancy",OneRepublic,5552,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z
73,"Most Girls","Hailee Steinfeld",5400,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
74,"Me Rehúso","Danny Ocean",5352,https://open.spotify.com/track/6Zosz8w6CmdGMZM6p4JlbQ
75,"O Grave Bater","MC Kevinho",5246,https://open.spotify.com/track/1bUazU9SSOh02AdlOPeTvm
76,"Your Song","Rita Ora",5232,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
77,"Whatever It Takes","Imagine Dragons",5204,https://open.spotify.com/track/4izg6Hydc6XGErWW6nbdsV
78,História,"Diogo Piçarra",5145,https://open.spotify.com/track/14ngg5qaXPvt2rrPvMV1kC
79,"Excuse Me","Salvador Sobral",5135,https://open.spotify.com/track/4A1hNHB82Ok9x2HksG21MJ
80,Dialeto,"Diogo Piçarra",5065,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
81,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",5034,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
82,"Shed a Light","Robin Schulz",5018,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
83,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version",Pitbull,4972,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez
84,"24K Magic","Bruno Mars",4889,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
85,Selfish,Future,4781,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
86,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",4690,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
87,"Wake N Bake",Regula,4642,https://open.spotify.com/track/5hmOBifAAsfEhUxtK6xiEb
88,"El Amante","Nicky Jam",4633,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
89,"Mask Off - Remix",Future,4538,https://open.spotify.com/track/6DB2KOEwHnjkgEnBt5SdeJ
90,"Nem eu","Salvador Sobral",4486,https://open.spotify.com/track/41MiXBbreuJWwDiu1D22Tp
91,"One Dance",Drake,4468,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
92,"Já Não Falamos","Diogo Piçarra",4468,https://open.spotify.com/track/0A5Zv9pIbvI8d9Htu1NB2c
93,Loucos,"Matias Damásio",4448,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
94,"Mo Boy",Dillaz,4433,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
95,"Fake Love",Drake,4432,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
96,Closer,"The Chainsmokers",4422,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
97,"Castle on the Hill","Ed Sheeran",4422,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
98,"iSpy (feat. Lil Yachty)",KYLE,4387,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
99,Switch,"Iggy Azalea",4377,https://open.spotify.com/track/02LZ1fGJE8fB56yTlCVMEV
100,"Never Let Me Go",Alok,4354,https://open.spotify.com/track/06ZpMjkNdIDKVf3mK29UiC
101,"I Got You","Bebe Rexha",4306,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
102,"A Nossa Vez",Calema,4199,https://open.spotify.com/track/330QvMk6wENnQy03d9kyCY
103,Mercy,"Shawn Mendes",4179,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
104,"No Lie","Sean Paul",4174,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw
105,"Sweet Creature","Harry Styles",4125,https://open.spotify.com/track/5kRPPEWFJIMox5qIkQkiz5
