,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amar pelos Dois","Salvador Sobral",54693,https://open.spotify.com/track/3UjSOJ00E1eLMcayBm827Q
2,"I'm the One","DJ Khaled",27610,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
3,"Shape of You","Ed Sheeran",25125,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
4,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",24899,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
5,"Despacito - Remix","Luis Fonsi",24251,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
6,HUMBLE.,"Kendrick Lamar",23258,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
7,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",21733,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
8,"There's Nothing Holdin' Me Back","Shawn Mendes",19914,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
9,"Something Just Like This","The Chainsmokers",18480,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
10,"Stay (with Alessia Cara)",Zedd,18254,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
11,"Sign of the Times","Harry Styles",18218,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
12,"It Ain't Me (with Selena Gomez)",Kygo,17223,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
13,Attention,"Charlie Puth",16889,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
14,Cold,"Maroon 5",16193,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
15,Passionfruit,Drake,15790,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
16,"Excuse Me","Salvador Sobral",15769,https://open.spotify.com/track/4A1hNHB82Ok9x2HksG21MJ
17,"Mask Off",Future,15656,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
18,"Symphony (feat. Zara Larsson)","Clean Bandit",15425,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
19,"That's What I Like","Bruno Mars",15195,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
20,"Scared to Be Lonely","Martin Garrix",15115,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
