,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",24135,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,Unforgettable,"French Montana",22020,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"Felices los 4",Maluma,20917,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
4,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",20151,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
5,"2U (feat. Justin Bieber)","David Guetta",17404,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
6,Attention,"Charlie Puth",15961,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
7,Mama,"Jonas Blue",15491,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
8,"Friends (with BloodPop®)","Justin Bieber",15113,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
9,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",14177,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
10,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",14055,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
11,"Shape of You","Ed Sheeran",13268,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
12,"New Rules","Dua Lipa",12775,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
13,"XO TOUR Llif3","Lil Uzi Vert",12204,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
14,"There's Nothing Holdin' Me Back","Shawn Mendes",12072,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
15,"Despacito - Remix","Luis Fonsi",11965,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
16,Thunder,"Imagine Dragons",11616,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
17,"Strip That Down","Liam Payne",11469,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
18,"No Promises (feat. Demi Lovato)","Cheat Codes",11339,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
19,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",11306,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
20,Congratulations,"Post Malone",11168,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
21,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",11061,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
22,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",10738,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
23,"There for You","Martin Garrix",10578,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
24,HUMBLE.,"Kendrick Lamar",10464,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
25,"Me Rehúso","Danny Ocean",10348,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
26,"Sorry Not Sorry","Demi Lovato",9511,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
27,Believer,"Imagine Dragons",9281,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
28,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",9090,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
29,"Something Just Like This","The Chainsmokers",9029,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
30,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",8793,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
31,"Symphony (feat. Zara Larsson)","Clean Bandit",8371,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
32,Havana,"Camila Cabello",8320,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
33,"Mask Off",Future,8221,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
34,"SUBEME LA RADIO","Enrique Iglesias",8194,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
35,"More Than You Know","Axwell /\ Ingrosso",8178,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
36,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",8072,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
37,1-800-273-8255,Logic,7488,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
38,Heaven,"Richie Campbell",7410,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
39,"Fetish (feat. Gucci Mane)","Selena Gomez",7264,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
40,"Glorious (feat. Skylar Grey)",Macklemore,7117,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
41,Location,Khalid,7044,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
42,"Crying in the Club","Camila Cabello",6995,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
43,Signs,Drake,6874,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
44,"Scared to Be Lonely","Martin Garrix",6830,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
45,Redbone,"Childish Gambino",6725,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
46,"Olha a Explosão","MC Kevinho",6587,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
47,"That's What I Like","Bruno Mars",6568,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
48,"Stay (with Alessia Cara)",Zedd,6507,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
49,"Bad Liar","Selena Gomez",6369,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
50,"Get Low (with Liam Payne)",Zedd,6283,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
51,Silence,Marshmello,6134,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
52,"Sign of the Times","Harry Styles",5948,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
