,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Star Treatment","Arctic Monkeys",26613,https://open.spotify.com/track/0b93tWwuoAC0nXe1CfR30I
2,"Four Out Of Five","Arctic Monkeys",26130,https://open.spotify.com/track/5Z5nbOXhsSbySVC7WUc6y9
3,"Faz Gostoso",Blaya,25202,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
4,"This Is America","Childish Gambino",24754,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
5,"One Point Perspective","Arctic Monkeys",24438,https://open.spotify.com/track/1t67WYNfUxfOiwaz7SJ66b
6,"Amor de Verdade","MC Kekel",24303,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
7,"Tranquility Base Hotel & Casino","Arctic Monkeys",23008,https://open.spotify.com/track/2URDbWGmPz3vhagl25p8OC
8,"Better Now","Post Malone",22287,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
9,"American Sports","Arctic Monkeys",21458,https://open.spotify.com/track/2HbYLDA1SigY1ilC94ieVu
10,"Golden Trunks","Arctic Monkeys",20313,https://open.spotify.com/track/0U6Vg6RUmzADUO0Y9fVKft
11,"One Kiss (with Dua Lipa)","Calvin Harris",20150,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
12,FRIENDS,Marshmello,19882,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
13,"God's Plan",Drake,19173,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
14,"The World's First Ever Monster Truck Front Flip","Arctic Monkeys",18330,https://open.spotify.com/track/5rqQTEIVK2PTuXU9GI2wT0
15,X,"Nicky Jam",18024,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
16,"Psycho (feat. Ty Dolla $ign)","Post Malone",17816,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
17,"She Looks Like Fun","Arctic Monkeys",17289,https://open.spotify.com/track/60T4FDF1tTcFlXkI08FFhL
18,"Science Fiction","Arctic Monkeys",17142,https://open.spotify.com/track/6hkfgHhYXyDVYahUOZhGRd
19,"Nice For What",Drake,16022,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
20,Batphone,"Arctic Monkeys",16019,https://open.spotify.com/track/7aiKdAM9WYW3GzWSA9OXIl
21,"The Ultracheese","Arctic Monkeys",15907,https://open.spotify.com/track/3PhbzvTllkq1rkULafc6ns
22,"rockstar (feat. 21 Savage)","Post Malone",15284,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
23,"Call Out My Name","The Weeknd",14440,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
24,"no tears left to cry","Ariana Grande",14401,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
25,Paranoid,"Post Malone",12323,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
26,"Love Lies (with Normani)",Khalid,12136,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
27,"Youth (feat. Khalid)","Shawn Mendes",11434,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
28,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",10775,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
29,"I Like It","Cardi B",10433,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
30,"In My Blood","Shawn Mendes",10297,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
31,"The Middle",Zedd,10292,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
32,"All The Stars (with SZA)","Kendrick Lamar",10192,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
33,"Échame La Culpa","Luis Fonsi",9796,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
34,"Ta Tum Tum","MC Kevinho",9770,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
35,"Look Alive (feat. Drake)","BlocBoy JB",9590,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
36,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,9558,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
37,Stay,"Post Malone",9514,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
38,Mine,Bazzi,9491,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
39,SAD!,XXXTENTACION,9282,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
40,Downtown,Anitta,9066,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
41,"Walk It Talk It",Migos,8984,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
42,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,8961,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
43,IDGAF,"Dua Lipa",8939,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
44,OTW,Khalid,8884,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
45,Flames,"David Guetta",8578,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
46,"Freaky Friday (feat. Chris Brown)","Lil Dicky",8468,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
47,Barking,Ramz,8263,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
48,GOTTI,6ix9ine,8259,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
49,Dura,"Daddy Yankee",8256,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
50,"Spoil My Night (feat. Swae Lee)","Post Malone",8214,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
51,"Chaminé (Zara G)","Wet Bed Gang",8209,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
52,Nevermind,"Dennis Lloyd",8047,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
53,"Water - Single Version","Richie Campbell",7901,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
54,Havana,"Camila Cabello",7701,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
55,"A Vida Toda","Carolina Deslandes",7695,https://open.spotify.com/track/6phApqHjoCegpevdCSh331
56,Esskeetit,"Lil Pump",7521,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
57,Familiar,"Liam Payne",7302,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
58,Silence,Marshmello,7213,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
59,KOD,"J. Cole",7127,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
60,"New Rules","Dua Lipa",7109,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
61,"Rich & Sad","Post Malone",7052,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
62,"Over Now","Post Malone",6832,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
63,"Remind Me to Forget",Kygo,6517,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
64,"Só Quer Vrau","MC MM",6414,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
65,"O Jardim","Cláudia Pascoal",6150,https://open.spotify.com/track/6PV9CN9a7wHYPQvlXqkWwM
66,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora",6045,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
67,"Mad Love","Sean Paul",5938,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
68,"Ball For Me (feat. Nicki Minaj)","Post Malone",5909,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
69,"Say Something","Justin Timberlake",5759,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
70,"Do I Wanna Know?","Arctic Monkeys",5621,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
71,Youngblood,"5 Seconds of Summer",5577,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
72,"Salto Alto",Piruka,5550,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
73,Slowly,"Richie Campbell",5525,https://open.spotify.com/track/0jg1Oo5WVBBgF1bWspmD1v
74,"Me Rehúso","Danny Ocean",5399,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
75,Papum,"MC Kevinho",5382,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
76,"XO TOUR Llif3","Lil Uzi Vert",5277,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
77,"Without You (feat. Sandro Cavazza)",Avicii,5248,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
78,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",5100,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
79,"Mafiosa (feat. Caroliina)",Lartiste,5012,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
80,"Like I Do","David Guetta",4981,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
81,Thunder,"Imagine Dragons",4966,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
82,"Shape of You","Ed Sheeran",4908,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
83,Loko,Tropkillaz,4901,https://open.spotify.com/track/3gIJtSoFovsYGlVVPpWjRp
84,Wolves,"Selena Gomez",4896,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
