,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",27226,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",26782,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
3,"Échame La Culpa","Luis Fonsi",25499,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
4,"Never Be the Same","Camila Cabello",22435,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
5,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,21403,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
6,"Só Vim Dizer Yau",Piruka,20148,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
7,Downtown,Anitta,18439,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
8,"River (feat. Ed Sheeran)",Eminem,18076,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
9,Wolves,"Selena Gomez",17617,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
10,"New Rules","Dua Lipa",17353,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
11,"Him & I (with Halsey)",G-Eazy,17030,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
12,"Water - Single Version","Richie Campbell",16702,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
13,"Salto Alto",Piruka,16410,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
14,Silence,Marshmello,16373,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
15,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",15840,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
16,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",15045,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
17,"Dusk Till Dawn - Radio Edit",ZAYN,14341,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
18,"Me Rehúso","Danny Ocean",14184,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
19,"A Vida Toda","Carolina Deslandes",13950,https://open.spotify.com/track/1pc6Ssg5obznItjcqRFWbM
20,"I Fall Apart","Post Malone",13684,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
21,"Não Faz Isso",Piruka,13612,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
22,Perfect,"Ed Sheeran",13477,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
23,"Let You Down",NF,13244,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
24,"What Lovers Do (feat. SZA)","Maroon 5",13048,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
25,"Feel It Still","Portugal. The Man",12843,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
26,"Too Good At Goodbyes","Sam Smith",12761,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
27,"O Clima",Lhast,12676,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
28,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",12623,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
29,"Shape of You","Ed Sheeran",12516,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
30,"All The Stars (with SZA)","Kendrick Lamar",12499,https://open.spotify.com/track/66kQ7wr4d2LwwSjr7HXcyr
31,"XO TOUR Llif3","Lil Uzi Vert",12422,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
32,Unforgettable,"French Montana",12330,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
33,"Gucci Gang","Lil Pump",12176,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
34,"Real Friends","Camila Cabello",11804,https://open.spotify.com/track/3iq9nhbI8fcnNamxMft1uv
35,"I Miss You (feat. Julia Michaels)","Clean Bandit",11664,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
36,Consequences,"Camila Cabello",11506,https://open.spotify.com/track/7sTtHHrD0zDpmzQzH3zegz
37,Thunder,"Imagine Dragons",11425,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
38,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",11159,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
39,Congratulations,"Post Malone",10991,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
40,1-800-273-8255,Logic,10619,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
