,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",25605,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
2,"2U (feat. Justin Bieber)","David Guetta",25483,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
3,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",24462,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
4,Unforgettable,"French Montana",24182,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
5,Attention,"Charlie Puth",22406,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
6,"Despacito - Remix","Luis Fonsi",19568,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
7,"Shape of You","Ed Sheeran",19151,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
8,"There's Nothing Holdin' Me Back","Shawn Mendes",18880,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
9,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",18005,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
10,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",17718,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
11,Thunder,"Imagine Dragons",17475,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
12,Believer,"Imagine Dragons",17066,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
13,HUMBLE.,"Kendrick Lamar",16612,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
14,"Strip That Down","Liam Payne",16444,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
15,Mama,"Jonas Blue",16368,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
16,"XO TOUR Llif3","Lil Uzi Vert",15787,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
17,"There for You","Martin Garrix",15127,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
18,Congratulations,"Post Malone",14752,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
19,"Something Just Like This","The Chainsmokers",14617,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
20,"Symphony (feat. Zara Larsson)","Clean Bandit",14349,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
21,"No Promises (feat. Demi Lovato)","Cheat Codes",14254,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
22,"Stay (with Alessia Cara)",Zedd,13947,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
23,"Crying in the Club","Camila Cabello",13684,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
24,Signs,Drake,13327,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
25,"SUBEME LA RADIO","Enrique Iglesias",13013,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
26,"Felices los 4",Maluma,12944,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
27,Malibu,"Miley Cyrus",12708,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
28,"Sign of the Times","Harry Styles",12600,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
29,"Mask Off",Future,12522,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
30,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",11962,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
31,Redbone,"Childish Gambino",11616,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
32,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",11576,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
33,Heaven,"Richie Campbell",11559,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
34,"Bad Liar","Selena Gomez",11542,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
35,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",11314,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
36,"Now Or Never",Halsey,11039,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
37,"It Ain't Me (with Selena Gomez)",Kygo,10828,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
38,"That's What I Like","Bruno Mars",10496,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
39,"Amar pelos Dois","Salvador Sobral",9995,https://open.spotify.com/track/3UjSOJ00E1eLMcayBm827Q
40,"First Time",Kygo,9926,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
41,Cold,"Maroon 5",9852,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
42,"Scared to Be Lonely","Martin Garrix",9824,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
43,Passionfruit,Drake,9773,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
44,"Galway Girl","Ed Sheeran",9644,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
45,1-800-273-8255,Logic,9579,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
46,"Olha a Explosão","MC Kevinho",8560,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
47,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,8287,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
48,Paris,"The Chainsmokers",8116,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
49,"Whatever It Takes","Imagine Dragons",7702,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
50,Issues,"Julia Michaels",7696,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ
51,DNA.,"Kendrick Lamar",7422,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
52,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",7421,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
53,"Slow Hands","Niall Horan",6722,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
54,Location,Khalid,6651,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
55,"More Than You Know","Axwell /\ Ingrosso",6395,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
56,"Rap Consciente",Valete,5705,https://open.spotify.com/track/3Th4j4YtGqI1et8nSeW0JO
57,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",5632,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
58,"Me Rehúso","Danny Ocean",5583,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
59,"Your Song","Rita Ora",5579,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
60,"Swish Swish","Katy Perry",5527,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK
61,Starboy,"The Weeknd",5310,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
62,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version",Pitbull,5193,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez
63,Down,"Fifth Harmony",5104,https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ
64,"Don't Quit (feat. Travis Scott & Jeremih)","DJ Khaled",5092,https://open.spotify.com/track/4vv1KjUzPwrtDbozizSfQc
65,"Se Não Acordar Amanhã",Piruka,5052,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
66,"I Feel It Coming","The Weeknd",4998,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
67,"Rollin (feat. Future & Khalid)","Calvin Harris",4976,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
68,"Chantaje (feat. Maluma)",Shakira,4884,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
69,"Most Girls","Hailee Steinfeld",4793,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
70,"I Don’t Know Why","Imagine Dragons",4728,https://open.spotify.com/track/15dnkAHcHC0vrIUlbiPiqU
71,Rainha,Virgul,4721,https://open.spotify.com/track/47Sfqrh6K17VYJEagJMlki
72,"O Grave Bater","MC Kevinho",4600,https://open.spotify.com/track/1bUazU9SSOh02AdlOPeTvm
73,"I Like Me Better",Lauv,4538,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
74,"Só Eu Sei",Virgul,4523,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
75,"Solo Dance","Martin Jensen",4518,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
76,"Não Se Passa Nada",Piruka,4476,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
77,"Say You Won't Let Go","James Arthur",4424,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
78,"No Vacancy",OneRepublic,4317,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z
79,"You Don't Know Me - Radio Edit","Jax Jones",4257,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
80,"A Nossa Vez",Calema,4251,https://open.spotify.com/track/330QvMk6wENnQy03d9kyCY
81,"Escápate Conmigo",Wisin,4244,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
82,Paradinha,Anitta,4217,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs
83,"BUTTERFLY EFFECT","Travis Scott",4109,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
84,"Vente Pa' Ca","Ricky Martin",4100,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
85,"Homemade Dynamite",Lorde,4007,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM
86,"Você Partiu Meu Coração","Nego do Borel",3943,https://open.spotify.com/track/0u8aj0c4IxeVSLTUuuq9V5
87,Dialeto,"Diogo Piçarra",3914,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
88,"One Dance",Drake,3864,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
89,"Can I Be Him","James Arthur",3825,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX
90,"El Amante","Nicky Jam",3822,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
91,goosebumps,"Travis Scott",3792,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
92,"Walking The Wire","Imagine Dragons",3779,https://open.spotify.com/track/6jmngk8Fwup05JZ6kgXEGX
93,História,"Diogo Piçarra",3759,https://open.spotify.com/track/14ngg5qaXPvt2rrPvMV1kC
94,"Mo Boy",Dillaz,3704,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
95,"Call On Me - Ryan Riback Extended Remix",Starley,3702,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
96,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",3693,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
97,"Shed a Light","Robin Schulz",3651,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
98,"Hear Me Now",Alok,3636,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
99,Closer,"The Chainsmokers",3625,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
100,"No Lie","Sean Paul",3625,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw
101,"Let Me Love You","DJ Snake",3541,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
102,"Reggaetón Lento (Bailemos)",CNCO,3539,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
103,Loucos,"Matias Damásio",3490,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
104,"Wake N Bake",Regula,3431,https://open.spotify.com/track/5hmOBifAAsfEhUxtK6xiEb
105,"Quit (feat. Ariana Grande)","Cashmere Cat",3430,https://open.spotify.com/track/4Q5yMlwAfAoitqg4r9oZHN
106,"Reminding Me","Shawn Hook",3419,https://open.spotify.com/track/4gqMQftUs22F8pOGVn5Acr
107,"Tô Apaixonado Nessa Mina","MC Kevinho",3411,https://open.spotify.com/track/4F6wWmmWUG7MxMp0Yva7Qk
108,"Castle on the Hill","Ed Sheeran",3408,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
109,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",3386,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
110,"In the Name of Love","Martin Garrix",3382,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
111,"Still Got Time",ZAYN,3379,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
112,"Chained To The Rhythm","Katy Perry",3367,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
113,"Perfect Strangers","Jonas Blue",3291,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u
114,Mercy,"Shawn Mendes",3277,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
115,"Do You No Wrong","Richie Campbell",3274,https://open.spotify.com/track/4lFMueJ8aABFHspvYM85B2
116,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",3269,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
117,"Fake Love",Drake,3267,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
118,"Nights With You",MØ,3255,https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t
119,"Já Não Falamos","Diogo Piçarra",3248,https://open.spotify.com/track/0A5Zv9pIbvI8d9Htu1NB2c
120,"Pensa Bem",D.A.M.A.,3207,https://open.spotify.com/track/6wTei65pnupISbY22iIfDa
121,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",3182,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
122,Starving,"Hailee Steinfeld",3141,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
123,"September Song","JP Cooper",3123,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
124,"Green Light",Lorde,3121,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
125,"Love On The Brain",Rihanna,3103,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
126,"Treat You Better","Shawn Mendes",3063,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
127,"Me Enamoré",Shakira,3038,https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9
128,"By Your Side","Jonas Blue",3031,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
129,Human,"Rag'n'Bone Man",3021,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
130,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",3005,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
131,"Ca Bu Fla Ma Nau",Piruka,2976,https://open.spotify.com/track/1VdIgUz8lT0JAsnMZRBHzz
132,"24K Magic","Bruno Mars",2954,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
133,"Hey DJ",CNCO,2936,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl
134,"Bum Bum Tam Tam","MC Fioti",2929,https://open.spotify.com/track/7KBfjlQ85Fqs2MCCvXSW0c
135,"I Got You","Bebe Rexha",2913,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
136,Photograph,"Ed Sheeran",2854,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
137,"Don't Let Me Down","The Chainsmokers",2799,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
138,"The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version","Bebe Rexha",2793,https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal
139,"Deu Onda","MC G15",2786,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
140,"Way Down We Go",Kaleo,2781,https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6
141,"Side To Side","Ariana Grande",2769,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
142,"Just Hold On","Steve Aoki",2757,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
143,"iSpy (feat. Lil Yachty)",KYLE,2750,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
144,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",2709,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
145,"Bon appétit","Katy Perry",2701,https://open.spotify.com/track/61WbtB6ujkpNAsAf5LjF4b
146,"La Bicicleta","Carlos Vives",2671,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
147,"Scars To Your Beautiful","Alessia Cara",2668,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
148,"My Way","Calvin Harris",2639,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
149,"Do I Wanna Know?","Arctic Monkeys",2638,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
150,"LOVE. FEAT. ZACARI.","Kendrick Lamar",2624,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
151,"Slippery (feat. Gucci Mane)",Migos,2622,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
