,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",26050,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,Unforgettable,"French Montana",24721,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"Felices los 4",Maluma,22782,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
4,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",20610,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
5,"New Rules","Dua Lipa",19389,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
6,"Look What You Made Me Do","Taylor Swift",18907,https://open.spotify.com/track/2VjtYe7gpfUi2OkGxR2O2z
7,"2U (feat. Justin Bieber)","David Guetta",18155,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
8,"Friends (with BloodPop®)","Justin Bieber",17805,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
9,Mama,"Jonas Blue",17757,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
10,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",17322,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
11,"XO TOUR Llif3","Lil Uzi Vert",16647,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
12,Attention,"Charlie Puth",16145,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
13,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",14424,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
14,"Sorry Not Sorry","Demi Lovato",14227,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
15,Havana,"Camila Cabello",13988,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
16,"Shape of You","Ed Sheeran",13662,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
17,Congratulations,"Post Malone",13482,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
18,"Me Rehúso","Danny Ocean",13155,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
19,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",13151,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
20,Silence,Marshmello,13140,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
21,1-800-273-8255,Logic,13128,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
22,"Strip That Down","Liam Payne",13050,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
23,Thunder,"Imagine Dragons",12621,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
24,HUMBLE.,"Kendrick Lamar",12612,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
25,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",12540,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
26,"There's Nothing Holdin' Me Back","Shawn Mendes",12531,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
27,"More Than You Know","Axwell /\ Ingrosso",11580,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
28,"No Promises (feat. Demi Lovato)","Cheat Codes",11108,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
29,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",10802,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
30,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",10528,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
31,"Glorious (feat. Skylar Grey)",Macklemore,10297,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
32,"Without You (feat. Sandro Cavazza)",Avicii,9680,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
33,"Fetish (feat. Gucci Mane)","Selena Gomez",9597,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
34,"There for You","Martin Garrix",9458,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
35,"Mask Off",Future,9358,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
36,"Despacito - Remix","Luis Fonsi",9179,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
37,Believer,"Imagine Dragons",9098,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
38,"Something Just Like This","The Chainsmokers",9025,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
39,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",8423,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
40,"Jocelyn Flores",XXXTENTACION,8292,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
41,"Symphony (feat. Zara Larsson)","Clean Bandit",7672,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
42,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",7605,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
43,"Get Low (with Liam Payne)",Zedd,7438,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
44,Heaven,"Richie Campbell",7270,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
45,"Bank Account","21 Savage",6890,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
46,Signs,Drake,6858,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
47,"Scared to Be Lonely","Martin Garrix",6851,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
48,"SUBEME LA RADIO","Enrique Iglesias",6844,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
49,"Olha a Explosão","MC Kevinho",6655,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
50,"Lonely Together (feat. Rita Ora)",Avicii,6622,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
51,Redbone,"Childish Gambino",6605,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
52,"Young Dumb & Broke",Khalid,6572,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
53,"That's What I Like","Bruno Mars",6003,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
54,"Your Song","Rita Ora",5828,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
55,Aleluia,"Wet Bed Gang",5800,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
56,"BUTTERFLY EFFECT","Travis Scott",5795,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
57,"I Like Me Better",Lauv,5697,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
58,"Reggaetón Lento (Remix)",CNCO,5682,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
59,"Stay (with Alessia Cara)",Zedd,5628,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
60,"Rich Love (with Seeb)",OneRepublic,5562,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
61,"What About Us",P!nk,5330,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
62,"Feel It Still","Portugal. The Man",5250,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
63,OMG,"Camila Cabello",5197,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
64,"Slow Hands","Niall Horan",5184,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
65,"Crying in the Club","Camila Cabello",5170,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
66,"Bodak Yellow","Cardi B",5123,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
67,"Me Enamoré",Shakira,4998,https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9
68,Location,Khalid,4881,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
69,"Não Sinto","Wet Bed Gang",4867,https://open.spotify.com/track/0W6ZrhDZMhWI12rSMQzJb4
70,Paradinha,Anitta,4791,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs
71,"A Nossa Vez",Calema,4787,https://open.spotify.com/track/330QvMk6wENnQy03d9kyCY
72,"Escápate Conmigo",Wisin,4768,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
73,"Você Partiu Meu Coração","Nego do Borel",4727,https://open.spotify.com/track/0u8aj0c4IxeVSLTUuuq9V5
74,goosebumps,"Travis Scott",4711,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
75,"Vente Pa' Ca","Ricky Martin",4701,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
76,"Would You Ever",Skrillex,4665,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
77,Revenge,XXXTENTACION,4521,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
78,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,4432,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
79,"Everybody Dies In Their Nightmares",XXXTENTACION,4386,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
80,"Sign of the Times","Harry Styles",4283,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
81,Cheguei,Ludmilla,4203,https://open.spotify.com/track/6cbZb9mVAc5s8HtwklLoI0
82,Down,"Fifth Harmony",4122,https://open.spotify.com/track/20H2Hd5AkUcRjB4yL3UQtJ
83,Starboy,"The Weeknd",4049,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
84,"Esfrega Esfrega","Deejay Telio",4042,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
85,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",3950,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
86,"Chantaje (feat. Maluma)",Shakira,3934,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
87,"Pensa Bem",D.A.M.A.,3929,https://open.spotify.com/track/6wTei65pnupISbY22iIfDa
88,"It Ain't Me (with Selena Gomez)",Kygo,3918,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
89,Encaixa,"MC Kevinho",3904,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
90,"Se Não Acordar Amanhã",Piruka,3874,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
91,"O Grave Bater","MC Kevinho",3866,https://open.spotify.com/track/1bUazU9SSOh02AdlOPeTvm
92,"Instruction (feat. Demi Lovato & Stefflon Don)","Jax Jones",3844,https://open.spotify.com/track/0XfOi87h82i09rQjWYG0Bm
93,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3813,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
94,"Look At Me!",XXXTENTACION,3802,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
95,Praying,Kesha,3800,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
96,"Love Galore (feat. Travis Scott)",SZA,3770,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
