,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amor de Verdade","MC Kekel",29023,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
2,"Better Now","Post Malone",27909,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"One Kiss (with Dua Lipa)","Calvin Harris",24444,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
4,"Faz Gostoso",Blaya,21390,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
5,X,"Nicky Jam",20227,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
6,"Girls Like You (feat. Cardi B)","Maroon 5",19478,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W
7,"Back To You","Selena Gomez",19287,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
8,"I Like It","Cardi B",18080,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
9,"God's Plan",Drake,17730,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
10,"no tears left to cry","Ariana Grande",17066,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
11,"Lucid Dreams","Juice WRLD",16860,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
12,Youngblood,"5 Seconds of Summer",16455,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
13,"Nice For What",Drake,16053,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
14,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,15993,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
15,FRIENDS,Marshmello,15982,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
16,"lovely (with Khalid)","Billie Eilish",15773,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
17,"All Mine","Kanye West",14580,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
18,"Mafiosa (feat. Caroliina)",Lartiste,14386,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
19,"Psycho (feat. Ty Dolla $ign)","Post Malone",14220,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
