,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amor de Verdade","MC Kekel",26115,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
2,SAD!,XXXTENTACION,24234,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
3,"Don’t Matter To Me",Drake,21892,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
4,"Lucid Dreams","Juice WRLD",20917,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
5,"One Kiss (with Dua Lipa)","Calvin Harris",20281,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
6,"Better Now","Post Malone",19855,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
7,"Girls Like You (feat. Cardi B)","Maroon 5",19806,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
8,"Mafiosa (feat. Caroliina)",Lartiste,18347,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
9,"God's Plan",Drake,17262,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
10,"I Like It","Cardi B",16944,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,X,"Nicky Jam",16836,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
12,Nonstop,Drake,16672,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
13,"Solo (feat. Demi Lovato)","Clean Bandit",16522,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
14,"Faz Gostoso",Blaya,16427,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
15,"In My Feelings",Drake,16197,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
16,changes,XXXTENTACION,15699,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
17,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,14774,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
18,Moonlight,XXXTENTACION,14522,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
19,"Ocean (feat. Khalid)","Martin Garrix",14312,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
20,"Taste (feat. Offset)",Tyga,14122,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
21,"Jocelyn Flores",XXXTENTACION,13820,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
22,"Jackie Chan",Tiësto,13815,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
23,"Te Boté - Remix","Nio Garcia",13618,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
24,"Nice For What",Drake,12605,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
25,Youngblood,"5 Seconds of Summer",12209,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
26,"no tears left to cry","Ariana Grande",11552,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
