,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",29818,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",20426,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
3,Havana,"Camila Cabello",19685,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
4,"Échame La Culpa","Luis Fonsi",19654,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
5,Wolves,"Selena Gomez",18932,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
6,"New Rules","Dua Lipa",18811,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
7,"Salto Alto",Piruka,18296,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
8,"Dusk Till Dawn - Radio Edit",ZAYN,17909,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
9,Silence,Marshmello,16897,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
10,"Too Good At Goodbyes","Sam Smith",16582,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
11,Water,"Richie Campbell",16485,https://open.spotify.com/track/4whe9nAKt7gpIEW5USTPAk
12,"Gucci Gang","Lil Pump",15861,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
13,Perfect,"Ed Sheeran",15396,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
14,Downtown,Anitta,15225,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
15,"Him & I",G-Eazy,14990,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V
16,"Não Faz Isso",Piruka,14828,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
17,"What Lovers Do (feat. SZA)","Maroon 5",14673,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
18,"Let You Down",NF,14507,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
