,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",26633,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,Unforgettable,"French Montana",25022,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"Felices los 4",Maluma,22487,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
4,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",22091,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
5,"New Rules","Dua Lipa",19213,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
6,"2U (feat. Justin Bieber)","David Guetta",18821,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
7,Mama,"Jonas Blue",18671,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
8,Attention,"Charlie Puth",18598,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
9,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",17611,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
10,"Friends (with BloodPop®)","Justin Bieber",15758,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
11,"XO TOUR Llif3","Lil Uzi Vert",15398,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
12,"Strip That Down","Liam Payne",15075,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
13,"Sorry Not Sorry","Demi Lovato",14049,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
14,"Shape of You","Ed Sheeran",13906,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
15,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",13894,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
16,"Me Rehúso","Danny Ocean",13769,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
17,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",13736,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
18,Congratulations,"Post Malone",13271,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
19,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",13212,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
20,Havana,"Camila Cabello",13128,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
21,Thunder,"Imagine Dragons",12984,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
22,"There's Nothing Holdin' Me Back","Shawn Mendes",12895,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
23,"No Promises (feat. Demi Lovato)","Cheat Codes",12255,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
24,HUMBLE.,"Kendrick Lamar",12168,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
25,"More Than You Know","Axwell /\ Ingrosso",11763,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
26,"There for You","Martin Garrix",11600,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
27,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",11479,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
28,"Glorious (feat. Skylar Grey)",Macklemore,11081,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
29,"Despacito - Remix","Luis Fonsi",10763,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
30,"Fetish (feat. Gucci Mane)","Selena Gomez",10601,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
31,Silence,Marshmello,10338,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
32,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",10246,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
33,1-800-273-8255,Logic,10095,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
34,"Mask Off",Future,9923,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
35,Believer,"Imagine Dragons",9657,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
36,"Something Just Like This","The Chainsmokers",9461,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
37,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",9247,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
38,"Symphony (feat. Zara Larsson)","Clean Bandit",9219,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
39,"Without You (feat. Sandro Cavazza)",Avicii,8901,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
40,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",8008,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
41,"Get Low (with Liam Payne)",Zedd,7874,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
42,"SUBEME LA RADIO","Enrique Iglesias",7866,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
43,"Scared to Be Lonely","Martin Garrix",7704,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
