,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",31261,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",21800,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"Salto Alto",Piruka,21590,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
4,"New Rules","Dua Lipa",20607,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,"Dusk Till Dawn - Radio Edit",ZAYN,20121,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
6,Wolves,"Selena Gomez",20012,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
7,"Não Faz Isso",Piruka,18617,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
8,"Too Good At Goodbyes","Sam Smith",18142,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
9,"What Lovers Do (feat. SZA)","Maroon 5",17780,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
10,"Échame La Culpa","Luis Fonsi",17756,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
11,"Gucci Gang","Lil Pump",17717,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
12,Perfect,"Ed Sheeran",17291,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
13,Silence,Marshmello,17234,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
14,1-800-273-8255,Logic,15066,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
15,"I Fall Apart","Post Malone",14869,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
16,"Let You Down",NF,14246,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
17,Unforgettable,"French Montana",14181,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
18,"Me Rehúso","Danny Ocean",13616,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
19,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",13013,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
20,"Feel It Still","Portugal. The Man",12614,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
21,"How Long","Charlie Puth",12606,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
22,Congratulations,"Post Malone",12583,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
23,Aleluia,"Wet Bed Gang",12197,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
24,"XO TOUR Llif3","Lil Uzi Vert",11928,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
25,"Reggaetón Lento (Remix)",CNCO,11283,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
26,"Shape of You","Ed Sheeran",11246,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
27,"What About Us",P!nk,11186,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
28,Thunder,"Imagine Dragons",11064,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
29,Stargazing,Kygo,10813,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
30,"Jocelyn Flores",XXXTENTACION,10778,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
