,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Psycho (feat. Ty Dolla $ign)","Post Malone",24074,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
2,"Faz Gostoso",Blaya,23572,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
3,"God's Plan",Drake,22215,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
4,"Amor de Verdade","MC Kekel",21498,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
5,FRIENDS,Marshmello,19689,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
6,"rockstar (feat. 21 Savage)","Post Malone",19409,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
7,X,"Nicky Jam",19200,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
8,"Better Now","Post Malone",18236,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
9,Paranoid,"Post Malone",17535,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
10,"Call Out My Name","The Weeknd",17275,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
11,"Nice For What",Drake,15668,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
12,"One Kiss (with Dua Lipa)","Calvin Harris",15488,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
13,"no tears left to cry","Ariana Grande",15013,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
14,"Spoil My Night (feat. Swae Lee)","Post Malone",13681,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
15,"Love Lies (with Normani)",Khalid,13144,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
16,"All The Stars (with SZA)","Kendrick Lamar",12056,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
17,"Rich & Sad","Post Malone",11926,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
18,Mine,Bazzi,11376,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
19,SAD!,XXXTENTACION,11096,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
20,"Zack And Codeine","Post Malone",10769,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
21,"Over Now","Post Malone",10626,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
22,"Takin' Shots","Post Malone",10477,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
23,"The Middle",Zedd,10374,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
24,"Look Alive (feat. Drake)","BlocBoy JB",10320,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
25,"Échame La Culpa","Luis Fonsi",10235,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
26,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,10131,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
27,Stay,"Post Malone",10130,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
28,IDGAF,"Dua Lipa",10126,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
29,"Ta Tum Tum","MC Kevinho",10062,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
30,"Say Something","Justin Timberlake",9909,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
31,Downtown,Anitta,9879,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
32,"I Like It","Cardi B",9865,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
33,"Ball For Me (feat. Nicki Minaj)","Post Malone",9814,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
34,"In My Blood","Shawn Mendes",9733,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
35,KOD,"J. Cole",9718,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
36,"Walk It Talk It",Migos,9712,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
37,Barking,Ramz,9440,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
38,"Freaky Friday (feat. Chris Brown)","Lil Dicky",9423,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
39,"Same Bitches (feat. G-Eazy & YG)","Post Malone",9384,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
40,Dura,"Daddy Yankee",9323,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
