,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"2U (feat. Justin Bieber)","David Guetta",24526,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",24467,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
3,"Despacito - Remix","Luis Fonsi",22515,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
4,Attention,"Charlie Puth",22222,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
5,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",20859,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
6,"Shape of You","Ed Sheeran",20814,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
7,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",20511,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
8,Unforgettable,"French Montana",19803,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
9,HUMBLE.,"Kendrick Lamar",19653,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
10,"There's Nothing Holdin' Me Back","Shawn Mendes",18440,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
11,"Symphony (feat. Zara Larsson)","Clean Bandit",18131,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
12,"Something Just Like This","The Chainsmokers",16929,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
13,"Sign of the Times","Harry Styles",16091,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
14,"No Promises (feat. Demi Lovato)","Cheat Codes",15595,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
15,Thunder,"Imagine Dragons",15360,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
16,"Stay (with Alessia Cara)",Zedd,14735,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
17,"Mask Off",Future,14419,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
18,"SUBEME LA RADIO","Enrique Iglesias",14044,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
19,Malibu,"Miley Cyrus",13897,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
20,"Strip That Down","Liam Payne",13465,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
21,"Amar pelos Dois","Salvador Sobral",13429,https://open.spotify.com/track/3UjSOJ00E1eLMcayBm827Q
22,"There for You","Martin Garrix",13095,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
23,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",13075,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
24,Heaven,"Richie Campbell",12655,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
25,"XO TOUR Llif3","Lil Uzi Vert",12557,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
26,Congratulations,"Post Malone",12515,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
27,"Scared to Be Lonely","Martin Garrix",12241,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
28,"It Ain't Me (with Selena Gomez)",Kygo,12100,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
29,"That's What I Like","Bruno Mars",11921,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
30,Believer,"Imagine Dragons",11680,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
31,"Bad Liar","Selena Gomez",11637,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
32,"Galway Girl","Ed Sheeran",11564,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
33,"Crying in the Club","Camila Cabello",11353,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
34,Cold,"Maroon 5",11069,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
35,Mama,"Jonas Blue",10925,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
36,"Now Or Never",Halsey,10658,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
37,"First Time",Kygo,10511,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
38,"Felices los 4",Maluma,10381,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
39,Passionfruit,Drake,10327,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
40,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",10298,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
41,1-800-273-8255,Logic,10251,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
42,Paris,"The Chainsmokers",9738,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
43,Issues,"Julia Michaels",9634,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ
44,"The Cure","Lady Gaga",9343,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
45,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",9308,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
46,"Olha a Explosão","MC Kevinho",9205,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
47,Redbone,"Childish Gambino",9204,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
48,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,9097,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
49,DNA.,"Kendrick Lamar",8728,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
50,"Swish Swish","Katy Perry",8689,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK
51,"Se Não Acordar Amanhã",Piruka,8584,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
52,"Good Life (with G-Eazy & Kehlani)",G-Eazy,8273,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
53,Starboy,"The Weeknd",7547,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
