,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",26005,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,Unforgettable,"French Montana",24400,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"Felices los 4",Maluma,22218,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
4,"Look What You Made Me Do","Taylor Swift",21563,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
5,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",21444,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
6,"New Rules","Dua Lipa",20644,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
7,"2U (feat. Justin Bieber)","David Guetta",18331,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
8,Mama,"Jonas Blue",18167,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
9,"Friends (with BloodPop®)","Justin Bieber",18075,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
10,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",17904,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
11,"XO TOUR Llif3","Lil Uzi Vert",17618,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
12,Attention,"Charlie Puth",16780,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
13,1-800-273-8255,Logic,16203,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
14,"Sorry Not Sorry","Demi Lovato",15910,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
15,Havana,"Camila Cabello",15733,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
16,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",14843,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
17,Silence,Marshmello,14147,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
18,"Shape of You","Ed Sheeran",14086,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
19,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",13948,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
20,"Strip That Down","Liam Payne",13622,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
21,"There's Nothing Holdin' Me Back","Shawn Mendes",13535,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
22,Congratulations,"Post Malone",13280,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
23,"Me Rehúso","Danny Ocean",13257,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
24,HUMBLE.,"Kendrick Lamar",13186,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
25,Thunder,"Imagine Dragons",12850,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
26,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",12267,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
27,"More Than You Know","Axwell /\ Ingrosso",12222,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
28,"No Promises (feat. Demi Lovato)","Cheat Codes",11365,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
29,"Glorious (feat. Skylar Grey)",Macklemore,11285,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
30,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",11197,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
31,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",10427,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
32,"Fetish (feat. Gucci Mane)","Selena Gomez",10423,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
33,"Without You (feat. Sandro Cavazza)",Avicii,10279,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
34,"Jocelyn Flores",XXXTENTACION,9737,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
35,"There for You","Martin Garrix",9681,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
36,"Mask Off",Future,9503,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
37,"Something Just Like This","The Chainsmokers",9432,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
38,Believer,"Imagine Dragons",9385,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
39,"Despacito - Remix","Luis Fonsi",9026,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
40,"Bank Account","21 Savage",8298,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
41,"Lonely Together (feat. Rita Ora)",Avicii,8106,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
42,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",8072,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
