,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",26640,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
2,Attention,"Charlie Puth",24492,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
3,"Despacito - Remix","Luis Fonsi",23262,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
4,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",22690,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
5,"Shape of You","Ed Sheeran",22433,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
6,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",21835,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
7,HUMBLE.,"Kendrick Lamar",21794,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
8,Unforgettable,"French Montana",21201,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
9,"There's Nothing Holdin' Me Back","Shawn Mendes",20522,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
10,"Sign of the Times","Harry Styles",18015,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
11,"Symphony (feat. Zara Larsson)","Clean Bandit",17335,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
12,"Something Just Like This","The Chainsmokers",17309,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
13,"Stay (with Alessia Cara)",Zedd,17094,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
14,"No Promises (feat. Demi Lovato)","Cheat Codes",16618,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
15,Thunder,"Imagine Dragons",16585,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
16,Malibu,"Miley Cyrus",15967,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
17,"Mask Off",Future,15943,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
18,"Amar pelos Dois","Salvador Sobral",15481,https://open.spotify.com/track/3UjSOJ00E1eLMcayBm827Q
19,"SUBEME LA RADIO","Enrique Iglesias",14957,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
20,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",14390,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
21,Heaven,"Richie Campbell",13747,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
22,"Strip That Down","Liam Payne",13548,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
23,"There for You","Martin Garrix",13485,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
24,"It Ain't Me (with Selena Gomez)",Kygo,13483,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
25,"Scared to Be Lonely","Martin Garrix",13257,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
26,"That's What I Like","Bruno Mars",13058,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
27,Believer,"Imagine Dragons",13042,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
28,Cold,"Maroon 5",12747,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
29,"XO TOUR Llif3","Lil Uzi Vert",12584,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
30,"Crying in the Club","Camila Cabello",12294,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
31,"Now Or Never",Halsey,12148,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
32,"First Time",Kygo,12075,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
33,Passionfruit,Drake,11932,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
34,1-800-273-8255,Logic,11690,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
35,"Galway Girl","Ed Sheeran",11468,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
36,Mama,"Jonas Blue",11235,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
37,"Bad Liar","Selena Gomez",11181,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
